project_start_date,reporting_construction_type,extended_affordability_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,all_counted_units,total_units,total_adults_in_shelter,total_children_in_shelter,total_individuals_in_shelter,single_adult_men_in_shelter,single_adult_women_in_shelter,total_single_adults_in_shelter,families_with_children_in_shelter,adults_in_families_with_children_in_shelter,children_in_families_with_children_in_shelter,total_individuals_in_families_with_children_in_shelter_,adult_families_in_shelter,individuals_in_adult_families_in_shelter
2017-04-02,0.0,0.0,0.0,0.0,14.714285714285714,0.14285714285714285,0.0,14.857142857142858,73.14285714285714,36434.71428571428,22665.428571428572,59100.142857142855,10054.285714285714,3808.5714285714284,13862.857142857143,12637.714285714286,17311.0,22665.428571428572,39976.42857142857,2502.8571428571427,5260.857142857143
2017-04-09,0.2857142857142857,0.14285714285714285,22.857142857142858,8.571428571428571,76.0,5.714285714285714,4.285714285714286,118.14285714285714,118.14285714285714,36377.142857142855,22516.714285714286,58893.857142857145,10111.714285714286,3809.1428571428573,13920.857142857143,12567.42857142857,17198.14285714286,22516.714285714286,39714.857142857145,2499.5714285714284,5258.142857142857
2017-04-16,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,14.285714285714286,36384.666666666664,22475.333333333332,58860.0,10111.333333333334,3814.6666666666665,13926.0,12548.666666666666,17192.0,22475.333333333332,39667.333333333336,2501.6666666666665,5266.666666666667
2017-04-23,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.7142857142857143,0.7142857142857143,36513.166666666664,22404.166666666668,58917.333333333336,10178.833333333334,3828.6666666666665,14007.5,12508.166666666666,17155.833333333332,22404.166666666668,39560.0,2540.1666666666665,5349.833333333333
2017-04-30,1.5714285714285714,1.5714285714285714,60.57142857142857,58.0,57.57142857142857,77.42857142857143,65.0,318.7142857142857,413.14285714285717,36521.142857142855,22438.85714285714,58960.0,10149.0,3826.8571428571427,13975.857142857143,12533.857142857143,17198.14285714286,22438.85714285714,39637.0,2538.1428571428573,5347.142857142857
2017-05-07,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.42857142857142855,36337.57142857143,22347.285714285714,58684.857142857145,10147.857142857143,3804.0,13951.857142857143,12477.285714285714,17119.428571428572,22347.285714285714,39466.71428571428,2498.5714285714284,5266.285714285715
2017-05-14,0.0,0.0,7.714285714285714,1.1428571428571428,5.142857142857143,0.14285714285714285,0.0,14.142857142857142,18.571428571428573,36336.0,22382.333333333332,58718.333333333336,10170.5,3811.5,13982.0,12472.833333333334,17093.833333333332,22382.333333333332,39476.166666666664,2494.6666666666665,5260.166666666667
2017-05-21,0.0,0.0,0.0,0.0,8.142857142857142,0.0,0.0,8.142857142857142,40.42857142857143,36355.71428571428,22322.285714285714,58678.0,10176.142857142857,3828.4285714285716,14004.57142857143,12461.42857142857,17084.571428571428,22322.285714285714,39406.857142857145,2498.714285714286,5266.571428571428
2017-05-28,0.0,0.0,0.0,2.4285714285714284,18.428571428571427,6.142857142857143,0.0,27.142857142857142,28.571428571428573,36333.0,22279.666666666668,58612.666666666664,10184.666666666666,3836.0,14020.666666666666,12458.333333333334,17079.333333333332,22279.666666666668,39359.0,2480.6666666666665,5233.0
2017-06-04,0.14285714285714285,0.14285714285714285,8.142857142857142,1.0,2.7142857142857144,0.14285714285714285,0.0,12.142857142857142,20.714285714285715,36184.42857142857,22186.85714285714,58371.28571428572,10168.857142857143,3814.1428571428573,13983.0,12427.857142857143,17013.285714285714,22186.85714285714,39200.142857142855,2458.285714285714,5188.142857142857
2017-06-11,0.7142857142857143,0.5714285714285714,8.285714285714286,1.7142857142857142,19.285714285714285,0.0,0.0,29.571428571428573,62.142857142857146,36209.42857142857,22131.285714285714,58340.71428571428,10192.285714285714,3809.1428571428573,14001.42857142857,12410.714285714286,16985.571428571428,22131.285714285714,39116.857142857145,2473.714285714286,5222.428571428572
2017-06-18,6.857142857142857,6.0,54.42857142857143,9.285714285714286,86.71428571428571,3.142857142857143,4.571428571428571,159.0,159.14285714285714,36141.28571428572,22084.285714285714,58225.57142857143,10142.714285714286,3817.4285714285716,13960.142857142857,12392.0,16964.85714285714,22084.285714285714,39049.142857142855,2469.5714285714284,5216.285714285715
2017-06-25,2.5714285714285716,2.142857142857143,0.14285714285714285,13.571428571428571,73.71428571428571,45.57142857142857,4.428571428571429,138.57142857142858,144.28571428571428,36198.25,22091.0,58289.25,10181.75,3818.75,14000.5,12399.25,16979.75,22091.0,39070.75,2470.75,5218.0
2017-07-02,31.142857142857142,12.714285714285714,150.0,574.1428571428571,311.42857142857144,44.285714285714285,11.714285714285714,1098.857142857143,1210.2857142857142,36102.0,22154.85714285714,58256.857142857145,10133.42857142857,3800.1428571428573,13933.57142857143,12419.714285714286,17007.285714285714,22154.85714285714,39162.142857142855,2443.0,5161.142857142857
2017-07-09,0.14285714285714285,0.0,0.0,24.285714285714285,0.2857142857142857,0.0,0.0,24.714285714285715,25.857142857142858,36029.57142857143,22097.0,58126.57142857143,10067.142857142857,3816.285714285714,13883.42857142857,12374.285714285714,16964.0,22097.0,39061.0,2452.8571428571427,5182.142857142857
2017-07-16,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.8571428571428571,2.5714285714285716,36146.57142857143,22186.428571428572,58333.0,10087.857142857143,3842.1428571428573,13930.0,12412.142857142857,17006.14285714286,22186.428571428572,39192.57142857143,2468.5714285714284,5210.428571428572
2017-07-23,0.14285714285714285,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,36248.0,22217.428571428572,58465.42857142857,10126.857142857143,3869.4285714285716,13996.285714285714,12436.285714285714,17031.428571428572,22217.428571428572,39248.857142857145,2472.714285714286,5220.285714285715
2017-07-30,0.0,0.0,0.0,1.1428571428571428,2.7142857142857144,0.14285714285714285,0.0,4.142857142857143,4.142857142857143,36315.0,22218.285714285714,58533.28571428572,10147.0,3891.5714285714284,14038.57142857143,12425.714285714286,17019.571428571428,22218.285714285714,39237.857142857145,2491.0,5256.857142857143
2017-08-06,0.2857142857142857,0.0,0.0,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.0,1.7142857142857142,1.7142857142857142,36308.142857142855,22229.14285714286,58537.28571428572,10094.857142857143,3893.0,13987.857142857143,12422.285714285714,17026.85714285714,22229.14285714286,39256.0,2508.5714285714284,5293.428571428572
2017-08-13,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,36477.0,22300.571428571428,58777.57142857143,10180.57142857143,3904.714285714286,14085.285714285714,12467.714285714286,17088.14285714286,22300.571428571428,39388.71428571428,2512.714285714286,5303.571428571428
2017-08-20,0.2857142857142857,0.2857142857142857,0.0,1.7142857142857142,4.0,0.14285714285714285,0.0,6.142857142857143,6.142857142857143,36587.0,22362.714285714286,58949.71428571428,10220.57142857143,3912.0,14132.57142857143,12503.0,17133.0,22362.714285714286,39495.71428571428,2521.285714285714,5321.428571428572
2017-08-27,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,36647.142857142855,22421.85714285714,59069.0,10221.42857142857,3932.1428571428573,14153.57142857143,12535.0,17183.571428571428,22421.85714285714,39605.42857142857,2516.0,5310.0
2017-09-03,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.7142857142857143,0.7142857142857143,36782.857142857145,22602.714285714286,59385.57142857143,10222.285714285714,3957.8571428571427,14180.142857142857,12633.285714285714,17298.714285714286,22602.714285714286,39901.42857142857,2513.285714285714,5304.0
2017-09-10,0.2857142857142857,0.0,3.0,0.0,6.285714285714286,0.0,0.0,9.285714285714286,32.857142857142854,36815.57142857143,22727.0,59542.57142857143,10226.857142857143,3942.1428571428573,14169.0,12675.714285714286,17358.85714285714,22727.0,40085.857142857145,2502.4285714285716,5287.714285714285
2017-09-17,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,36971.28571428572,22871.428571428572,59842.71428571428,10228.42857142857,3960.8571428571427,14189.285714285714,12737.714285714286,17438.428571428572,22871.428571428572,40309.857142857145,2529.714285714286,5343.571428571428
2017-09-24,0.42857142857142855,0.14285714285714285,0.0,0.42857142857142855,0.8571428571428571,0.7142857142857143,5.285714285714286,7.285714285714286,108.28571428571429,37058.0,22977.428571428572,60035.42857142857,10240.142857142857,3980.8571428571427,14221.0,12788.42857142857,17502.285714285714,22977.428571428572,40479.71428571428,2523.4285714285716,5334.714285714285
2017-10-01,0.14285714285714285,0.0,14.571428571428571,2.4285714285714284,14.142857142857142,10.571428571428571,0.0,42.285714285714285,201.71428571428572,37045.142857142855,22986.571428571428,60031.71428571428,10227.714285714286,3989.4285714285716,14217.142857142857,12812.714285714286,17512.714285714286,22986.571428571428,40499.28571428572,2515.714285714286,5315.285714285715
2017-10-08,0.42857142857142855,0.2857142857142857,15.714285714285714,2.7142857142857144,17.571428571428573,1.0,0.14285714285714285,37.42857142857143,46.57142857142857,37042.857142857145,23014.714285714286,60057.57142857143,10227.142857142857,4014.285714285714,14241.42857142857,12816.857142857143,17529.714285714286,23014.714285714286,40544.42857142857,2496.0,5271.714285714285
2017-10-15,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,10.142857142857142,0.7142857142857143,11.0,11.0,37189.71428571428,23068.714285714286,60258.42857142857,10270.57142857143,4058.4285714285716,14329.0,12855.857142857143,17591.85714285714,23068.714285714286,40660.57142857143,2496.0,5268.857142857143
2017-10-22,1.0,0.0,0.0,2.4285714285714284,15.0,0.0,0.0,17.857142857142858,17.857142857142858,37300.71428571428,23169.85714285714,60470.57142857143,10270.42857142857,4035.5714285714284,14306.0,12937.42857142857,17704.0,23169.85714285714,40873.857142857145,2509.0,5290.714285714285
2017-10-29,0.14285714285714285,0.0,2.0,11.142857142857142,4.142857142857143,0.2857142857142857,0.0,17.714285714285715,17.714285714285715,37259.142857142855,23077.428571428572,60336.57142857143,10293.714285714286,4057.285714285714,14351.0,12892.714285714286,17628.428571428572,23077.428571428572,40705.857142857145,2504.4285714285716,5279.714285714285
2017-11-05,13.428571428571429,9.571428571428571,64.14285714285714,74.0,187.57142857142858,1.7142857142857142,1.2857142857142858,333.57142857142856,350.42857142857144,37159.0,22980.4,60139.4,10303.8,4043.4,14347.2,12837.2,17547.2,22980.4,40527.6,2497.0,5264.6
2017-11-12,0.42857142857142855,0.2857142857142857,32.857142857142854,21.142857142857142,10.571428571428571,0.14285714285714285,0.0,65.14285714285714,67.71428571428571,37256.0,22971.428571428572,60227.42857142857,10361.857142857143,4060.5714285714284,14422.42857142857,12852.285714285714,17569.14285714286,22971.428571428572,40540.57142857143,2497.4285714285716,5264.428571428572
2017-11-19,0.0,0.0,11.857142857142858,0.0,1.0,0.14285714285714285,1.7142857142857142,14.857142857142858,20.0,37332.833333333336,22956.166666666668,60289.0,10442.333333333334,4080.1666666666665,14522.5,12827.0,17531.666666666668,22956.166666666668,40487.833333333336,2503.5,5278.666666666667
2017-11-26,0.42857142857142855,0.14285714285714285,10.142857142857142,21.714285714285715,88.85714285714286,65.14285714285714,0.14285714285714285,186.57142857142858,186.57142857142858,37336.857142857145,22922.428571428572,60259.28571428572,10477.142857142857,4065.0,14542.142857142857,12811.142857142857,17508.14285714286,22922.428571428572,40430.57142857143,2508.1428571428573,5286.571428571428
2017-12-03,0.7142857142857143,0.0,0.0,147.0,17.571428571428573,0.14285714285714285,0.0,164.71428571428572,164.71428571428572,37369.142857142855,22891.714285714286,60260.857142857145,10516.714285714286,4087.285714285714,14604.0,12791.0,17475.571428571428,22891.714285714286,40367.28571428572,2510.0,5289.571428571428
2017-12-10,0.5714285714285714,0.0,2.4285714285714284,11.714285714285714,1.0,0.14285714285714285,0.0,15.428571428571429,15.428571428571429,37474.28571428572,22937.714285714286,60412.0,10567.57142857143,4086.8571428571427,14654.42857142857,12827.0,17538.0,22937.714285714286,40475.71428571428,2503.8571428571427,5281.857142857143
2017-12-17,0.2857142857142857,0.2857142857142857,5.857142857142857,4.714285714285714,17.0,5.142857142857143,0.0,33.142857142857146,50.142857142857146,37581.833333333336,22934.0,60515.833333333336,10627.5,4102.0,14729.5,12822.666666666666,17540.166666666668,22934.0,40474.166666666664,2520.0,5312.166666666667
2017-12-24,0.42857142857142855,0.14285714285714285,6.142857142857143,1.4285714285714286,128.0,1.2857142857142858,3.5714285714285716,140.71428571428572,168.14285714285714,37495.28571428572,22829.14285714286,60324.42857142857,10621.0,4080.8571428571427,14701.857142857143,12771.57142857143,17476.85714285714,22829.14285714286,40306.0,2519.0,5316.571428571428
2017-12-31,0.2857142857142857,0.0,71.0,49.0,127.28571428571429,25.857142857142858,12.714285714285714,287.2857142857143,324.7142857142857,37371.71428571428,22717.714285714286,60089.42857142857,10627.57142857143,4047.5714285714284,14675.142857142857,12722.142857142857,17393.285714285714,22717.714285714286,40111.0,2512.714285714286,5303.285714285715
2018-01-07,0.14285714285714285,0.0,0.0,0.0,2.857142857142857,0.42857142857142855,0.0,3.2857142857142856,14.142857142857142,37385.142857142855,22624.714285714286,60009.857142857145,10685.857142857143,4047.285714285714,14733.142857142857,12673.142857142857,17348.571428571428,22624.714285714286,39973.28571428572,2512.5714285714284,5303.428571428572
2018-01-14,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,2.7142857142857144,3.142857142857143,9.0,37509.71428571428,22690.14285714286,60199.857142857145,10745.42857142857,4069.285714285714,14814.714285714286,12716.0,17416.428571428572,22690.14285714286,40106.57142857143,2500.5714285714284,5278.571428571428
2018-01-21,0.42857142857142855,0.0,0.0,3.4285714285714284,4.0,0.0,0.0,7.714285714285714,7.714285714285714,37732.857142857145,22821.714285714286,60554.57142857143,10798.714285714286,4118.714285714285,14917.42857142857,12801.714285714286,17514.0,22821.714285714286,40335.71428571428,2512.285714285714,5301.428571428572
2018-01-28,0.5714285714285714,0.14285714285714285,45.42857142857143,5.142857142857143,3.7142857142857144,1.2857142857142858,0.14285714285714285,56.142857142857146,56.142857142857146,37887.71428571428,22900.85714285714,60788.57142857143,10902.714285714286,4125.714285714285,15028.42857142857,12859.285714285714,17575.14285714286,22900.85714285714,40476.0,2503.285714285714,5284.142857142857
2018-02-04,0.2857142857142857,0.2857142857142857,0.0,0.0,10.571428571428571,3.5714285714285716,0.42857142857142855,14.714285714285714,15.428571428571429,38024.42857142857,22955.85714285714,60980.28571428572,10976.57142857143,4130.142857142857,15106.714285714286,12880.285714285714,17617.571428571428,22955.85714285714,40573.42857142857,2511.714285714286,5300.142857142857
2018-02-11,0.14285714285714285,0.0,0.5714285714285714,17.285714285714285,3.142857142857143,0.0,5.571428571428571,26.714285714285715,44.0,38014.0,22915.571428571428,60929.57142857143,11018.714285714286,4154.285714285715,15173.0,12850.714285714286,17569.285714285714,22915.571428571428,40484.857142857145,2498.8571428571427,5271.714285714285
2018-02-18,0.0,0.0,0.0,0.0,2.0,0.0,1.1428571428571428,3.142857142857143,28.857142857142858,37936.142857142855,22733.0,60669.142857142855,11049.857142857143,4189.0,15238.857142857143,12767.285714285714,17453.285714285714,22733.0,40186.28571428572,2485.5714285714284,5244.0
2018-02-25,1.8571428571428572,0.0,0.7142857142857143,32.42857142857143,42.0,3.4285714285714284,0.0,79.57142857142857,80.42857142857143,37865.857142857145,22619.0,60484.857142857145,11081.42857142857,4191.428571428572,15272.857142857143,12724.285714285714,17375.428571428572,22619.0,39994.42857142857,2472.4285714285716,5217.571428571428
2018-03-04,0.2857142857142857,0.0,0.0,0.0,19.714285714285715,0.5714285714285714,0.0,20.285714285714285,20.428571428571427,37775.57142857143,22627.85714285714,60403.42857142857,11061.285714285714,4156.714285714285,15218.0,12717.142857142857,17350.714285714286,22627.85714285714,39978.57142857143,2463.8571428571427,5206.857142857143
2018-03-11,0.0,0.0,0.0,0.0,9.428571428571429,0.8571428571428571,0.0,10.285714285714286,50.285714285714285,37784.42857142857,22624.14285714286,60408.57142857143,11103.857142857143,4155.0,15258.857142857143,12695.57142857143,17322.428571428572,22624.14285714286,39946.57142857143,2462.0,5203.142857142857
2018-03-18,0.0,0.0,0.0,0.14285714285714285,6.285714285714286,0.0,3.0,9.428571428571429,45.42857142857143,37782.42857142857,22578.0,60360.42857142857,11122.714285714286,4169.142857142857,15291.857142857143,12669.857142857143,17277.571428571428,22578.0,39855.57142857143,2468.8571428571427,5213.0
2018-03-25,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,0.0,2.2857142857142856,9.428571428571429,37753.0,22546.14285714286,60299.142857142855,11160.57142857143,4147.428571428572,15308.0,12654.714285714286,17243.14285714286,22546.14285714286,39789.28571428572,2465.4285714285716,5201.857142857143
2018-04-01,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,37534.0,22402.428571428572,59936.42857142857,11129.285714285714,4129.285714285715,15258.57142857143,12559.857142857143,17108.285714285714,22402.428571428572,39510.71428571428,2448.5714285714284,5167.142857142857
2018-04-08,0.0,0.0,0.0,0.0,5.428571428571429,0.0,5.0,10.428571428571429,33.0,37489.166666666664,22314.5,59803.666666666664,11116.166666666666,4118.0,15234.166666666666,12527.333333333334,17091.833333333332,22314.5,39406.333333333336,2443.8333333333335,5163.166666666667
2018-04-15,0.0,0.0,0.0,0.14285714285714285,1.5714285714285714,0.14285714285714285,2.0,3.857142857142857,14.571428571428571,37560.71428571428,22268.0,59828.71428571428,11207.0,4148.857142857143,15355.857142857143,12486.285714285714,17076.714285714286,22268.0,39344.71428571428,2426.5714285714284,5128.142857142857
2018-04-22,0.0,0.0,0.0,0.0,3.7142857142857144,0.0,12.428571428571429,16.142857142857142,43.857142857142854,37531.857142857145,22173.14285714286,59705.0,11257.857142857143,4157.285714285715,15415.142857142857,12430.714285714286,17006.428571428572,22173.14285714286,39179.57142857143,2416.285714285714,5110.285714285715
2018-04-29,0.14285714285714285,0.14285714285714285,2.4285714285714284,2.2857142857142856,9.714285714285714,0.2857142857142857,4.0,19.0,28.428571428571427,37490.0,22116.285714285714,59606.28571428572,11263.42857142857,4159.285714285715,15422.714285714286,12422.57142857143,16994.285714285714,22116.285714285714,39110.57142857143,2399.0,5073.0
2018-05-06,0.42857142857142855,0.42857142857142855,0.0,0.0,5.0,0.14285714285714285,2.142857142857143,7.285714285714286,29.428571428571427,37281.857142857145,22082.428571428572,59364.28571428572,11137.42857142857,4132.142857142857,15269.57142857143,12407.285714285714,16951.428571428572,22082.428571428572,39033.857142857145,2393.4285714285716,5060.857142857143
2018-05-13,0.42857142857142855,0.0,0.0,0.0,5.857142857142857,0.5714285714285714,0.42857142857142855,6.857142857142857,18.857142857142858,37258.857142857145,22010.428571428572,59269.28571428572,11152.714285714286,4160.285714285715,15313.0,12366.142857142857,16880.428571428572,22010.428571428572,38890.857142857145,2396.0,5065.428571428572
2018-05-20,0.14285714285714285,0.0,16.0,7.285714285714286,55.714285714285715,0.5714285714285714,11.285714285714286,91.28571428571429,127.85714285714286,37303.28571428572,22005.14285714286,59308.42857142857,11196.0,4166.571428571428,15362.57142857143,12373.285714285714,16871.714285714286,22005.14285714286,38876.857142857145,2397.4285714285716,5069.0
2018-05-27,7.571428571428571,7.571428571428571,9.142857142857142,509.85714285714283,349.7142857142857,0.0,11.714285714285714,880.5714285714286,940.1428571428571,37138.142857142855,21856.14285714286,58994.28571428572,11148.57142857143,4187.428571428572,15336.0,12295.285714285714,16735.0,21856.14285714286,38591.142857142855,2397.0,5067.142857142857
2018-06-03,0.0,0.0,0.0,0.0,1.7142857142857142,4.285714285714286,2.2857142857142856,8.285714285714286,20.142857142857142,37023.0,21798.0,58821.0,11131.0,4187.428571428572,15318.42857142857,12258.142857142857,16659.14285714286,21798.0,38457.142857142855,2386.285714285714,5045.428571428572
2018-06-10,0.5714285714285714,0.0,21.285714285714285,5.428571428571429,1.0,0.42857142857142855,2.2857142857142856,30.571428571428573,37.857142857142854,37010.142857142855,21772.85714285714,58783.0,11091.714285714286,4205.714285714285,15297.42857142857,12265.42857142857,16643.14285714286,21772.85714285714,38416.0,2397.714285714286,5069.571428571428
2018-06-17,0.7142857142857143,0.14285714285714285,53.57142857142857,7.714285714285714,5.571428571428571,3.7142857142857144,1.2857142857142858,72.14285714285714,92.28571428571429,37048.142857142855,21730.571428571428,58778.71428571428,11091.0,4204.571428571428,15295.57142857143,12284.42857142857,16653.14285714286,21730.571428571428,38383.71428571428,2412.5714285714284,5099.428571428572
2018-06-24,3.4285714285714284,0.2857142857142857,34.42857142857143,319.14285714285717,87.28571428571429,22.714285714285715,0.0,464.7142857142857,476.85714285714283,37067.71428571428,21677.714285714286,58745.42857142857,11160.42857142857,4219.428571428572,15379.857142857143,12258.857142857143,16616.428571428572,21677.714285714286,38294.142857142855,2399.1428571428573,5071.428571428572
2018-07-01,18.714285714285715,3.5714285714285716,452.42857142857144,459.85714285714283,354.85714285714283,54.142857142857146,8.142857142857142,1336.7142857142858,1352.857142857143,37081.857142857145,21727.571428571428,58809.42857142857,11121.57142857143,4197.428571428572,15319.0,12269.0,16638.14285714286,21727.571428571428,38365.71428571428,2422.714285714286,5124.714285714285
2018-07-08,6.142857142857143,5.571428571428571,56.857142857142854,9.142857142857142,4.571428571428571,1.7142857142857142,6.571428571428571,79.57142857142857,92.42857142857143,37097.57142857143,21894.571428571428,58992.142857142855,11028.0,4163.142857142857,15191.142857142857,12330.857142857143,16733.428571428572,21894.571428571428,38628.0,2441.1428571428573,5173.0
2018-07-15,0.2857142857142857,0.0,5.142857142857143,1.1428571428571428,5.0,0.0,0.7142857142857143,12.0,25.857142857142858,37127.71428571428,21849.285714285714,58977.0,11076.285714285714,4196.571428571428,15272.857142857143,12304.42857142857,16688.571428571428,21849.285714285714,38537.857142857145,2436.8571428571427,5166.285714285715
2018-07-22,1.4285714285714286,1.4285714285714286,0.0,0.0,0.0,0.0,7.0,7.0,12.142857142857142,37142.857142857145,21801.0,58943.857142857145,11114.42857142857,4210.714285714285,15325.142857142857,12320.285714285714,16685.285714285714,21801.0,38486.28571428572,2421.4285714285716,5132.428571428572
2018-07-29,0.14285714285714285,0.0,0.2857142857142857,0.0,1.2857142857142858,0.7142857142857143,0.0,2.2857142857142856,4.857142857142857,37216.28571428572,21757.714285714286,58974.0,11144.0,4257.285714285715,15401.285714285714,12308.285714285714,16660.714285714286,21757.714285714286,38418.42857142857,2429.4285714285716,5154.285714285715
2018-08-05,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,37170.0,21758.714285714286,58928.71428571428,11071.142857142857,4265.857142857143,15337.0,12327.142857142857,16668.85714285714,21758.714285714286,38427.57142857143,2432.8571428571427,5164.142857142857
2018-08-12,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,2.5714285714285716,3.142857142857143,9.714285714285714,37367.28571428572,21855.428571428572,59222.71428571428,11118.285714285714,4284.0,15402.285714285714,12386.714285714286,16750.571428571428,21855.428571428572,38606.0,2454.1428571428573,5214.428571428572
2018-08-19,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,1.7142857142857142,3.142857142857143,12.142857142857142,37506.28571428572,21920.85714285714,59427.142857142855,11172.57142857143,4314.571428571428,15487.142857142857,12421.857142857143,16781.85714285714,21920.85714285714,38702.71428571428,2466.8571428571427,5237.285714285715
2018-08-26,0.14285714285714285,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,4.0,4.571428571428571,13.714285714285714,37653.857142857145,22048.0,59701.857142857145,11199.57142857143,4336.857142857143,15536.42857142857,12500.0,16859.714285714286,22048.0,38907.71428571428,2476.0,5257.714285714285
2018-09-02,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,3.7142857142857144,4.142857142857143,12.142857142857142,37620.42857142857,22116.428571428572,59736.857142857145,11137.0,4320.571428571428,15457.57142857143,12545.42857142857,16900.285714285714,22116.428571428572,39016.71428571428,2476.8571428571427,5262.571428571428
2018-09-09,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,3.857142857142857,4.0,15.428571428571429,37682.57142857143,22162.0,59844.57142857143,11202.142857142857,4313.857142857143,15516.0,12551.42857142857,16897.285714285714,22162.0,39059.28571428572,2479.285714285714,5269.285714285715
2018-09-16,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,3.5714285714285716,3.857142857142857,14.857142857142858,37911.42857142857,22279.0,60190.42857142857,11261.42857142857,4372.857142857143,15634.285714285714,12613.285714285714,16980.285714285714,22279.0,39259.28571428572,2490.5714285714284,5296.857142857143
2018-09-23,0.14285714285714285,0.0,0.0,0.0,9.714285714285714,0.0,2.5714285714285716,12.285714285714286,20.0,38057.71428571428,22452.0,60509.71428571428,11299.857142857143,4390.428571428572,15690.285714285714,12701.714285714286,17070.14285714286,22452.0,39522.142857142855,2492.0,5297.285714285715
2018-09-30,1.0,0.5714285714285714,0.14285714285714285,55.42857142857143,16.142857142857142,1.1428571428571428,1.0,74.0,75.0,38089.57142857143,22506.285714285714,60595.857142857145,11294.142857142857,4400.428571428572,15694.57142857143,12724.142857142857,17093.85714285714,22506.285714285714,39600.142857142855,2496.8571428571427,5301.142857142857
2018-10-07,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.42857142857142855,1.1428571428571428,1.7142857142857142,38085.142857142855,22521.571428571428,60606.71428571428,11285.714285714286,4369.142857142857,15654.857142857143,12725.0,17099.285714285714,22521.571428571428,39620.857142857145,2510.714285714286,5331.0
2018-10-14,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,7.285714285714286,8.571428571428571,31.142857142857142,38240.666666666664,22604.833333333332,60845.5,11342.333333333334,4391.166666666667,15733.5,12776.0,17155.166666666668,22604.833333333332,39760.0,2521.5,5352.0
2018-10-21,0.14285714285714285,0.0,12.571428571428571,0.0,7.428571428571429,0.0,3.142857142857143,23.285714285714285,29.571428571428573,38291.28571428572,22635.14285714286,60926.42857142857,11364.857142857143,4412.714285714285,15777.57142857143,12786.857142857143,17152.714285714286,22635.14285714286,39787.857142857145,2526.1428571428573,5361.0
2018-10-28,1.0,0.7142857142857143,13.285714285714286,6.0,30.285714285714285,2.2857142857142856,6.428571428571429,58.857142857142854,139.42857142857142,38356.857142857145,22550.428571428572,60907.28571428572,11474.57142857143,4432.714285714285,15907.285714285714,12758.0,17084.85714285714,22550.428571428572,39635.28571428572,2532.0,5364.714285714285
2018-11-04,0.0,0.0,16.142857142857142,4.0,19.714285714285715,0.0,14.571428571428571,54.57142857142857,93.14285714285714,38309.0,22518.285714285714,60827.28571428572,11463.714285714286,4405.714285714285,15869.42857142857,12744.0,17054.571428571428,22518.285714285714,39572.857142857145,2544.1428571428573,5385.0
2018-11-11,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,1.4285714285714286,1.7142857142857142,5.857142857142857,38408.28571428572,22542.0,60950.28571428572,11548.42857142857,4415.714285714285,15964.142857142857,12759.142857142857,17054.285714285714,22542.0,39596.28571428572,2543.5714285714284,5389.857142857143
2018-11-18,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,3.5714285714285716,0.0,1.1428571428571428,5.142857142857143,10.571428571428571,38501.57142857143,22583.571428571428,61085.142857142855,11603.42857142857,4442.285714285715,16045.714285714286,12773.285714285714,17054.14285714286,22583.571428571428,39637.71428571428,2548.4285714285716,5401.714285714285
2018-11-25,0.8571428571428571,0.0,0.42857142857142855,6.142857142857143,8.428571428571429,0.0,0.8571428571428571,16.142857142857142,37.285714285714285,38407.71428571428,22533.285714285714,60941.0,11593.857142857143,4429.571428571428,16023.42857142857,12749.42857142857,17014.85714285714,22533.285714285714,39548.142857142855,2535.0,5369.428571428572
